CustomerID,Recency,Frequency,Monetary,Cluster,PCA1,PCA2,DBSCAN_Cluster
14052,19,56,89,0,-1105.5188344900384,-6.219734340942054,-1
14053,123,4,215,0,-980.811383578775,-71.28406905531283,-1
14054,64,6,62,0,-1133.598077673588,-60.115990910973274,-1
14055,105,10,216,0,-979.6505072765619,-63.453569188636465,-1
14056,0,1106,4273,0,3098.174579124827,957.6680172900979,-1
14057,23,284,4876,0,3684.9899089020073,126.09933427968102,-1
14059,266,8,128,1,-1068.0677885596517,-80.5684434198107,-1
14060,4,202,5386,0,4193.340951838945,36.54374381439176,-1
14062,9,111,5593,0,4398.51616114583,-58.52532526517196,-1
14064,28,80,1788,0,593.599082950976,-16.6485213036594,-1
14066,266,7,45,1,-1151.0712692790094,-79.93352515675355,-1
14067,63,52,361,0,-833.7572088602969,-20.142107585678282,-1
14068,319,24,73,1,-1122.8756434705272,-69.12792727320686,-1
14071,3,324,995,0,-194.43373865297485,244.14667994634618,-1
14073,31,13,130,0,-1065.39380879193,-51.036127124035986,-1
14075,4,43,754,0,-440.8634186265858,-30.62905063588474,-1
14076,128,46,81,0,-1113.979700631454,-27.416040690067767,-1
14077,40,42,268,0,-926.8776062936206,-25.85204464382568,-1
14078,101,65,310,0,-884.5874448347836,-10.192831260086592,-1
14079,124,12,301,0,-894.6745813282856,-65.12237121403446,-1
14080,32,4,48,0,-1147.5557717135412,-58.48001603875109,-1
14081,301,153,596,1,-597.4194328634778,50.75647864878141,-1
14082,364,29,110,1,-1085.8958623456124,-69.59329110858916,-1
14083,3,181,732,0,-460.1685818402631,107.1225474542972,-1
14085,1,450,3184,0,1996.6036233294801,326.6708714998351,-1
14087,2,69,251,0,-943.2550917532321,5.305955111953587,-1
14088,9,589,12665,0,11478.464103589577,277.93758894050546,-1
14089,56,14,134,0,-1061.4364801904337,-52.73735491995904,-1
14090,324,1,72,1,-1124.3357501527469,-92.50088137979475,-1
14092,7,214,2066,0,874.2072802066189,113.3306619998254,-1
14093,11,105,406,0,-787.6058110900035,37.116524663533184,-1
14096,3,5111,16352,3,15252.853468039926,4702.471932955998,-1
14098,36,21,104,0,-1091.2452388651589,-43.09467337231976,-1
14099,15,250,2179,0,987.8671117150659,146.0703422970116,-1
14100,137,26,64,0,-1131.3881061516583,-47.910713566074186,-1
14101,73,35,6942,0,5745.618578869894,-167.27252605823017,-1
14102,4,79,961,0,-233.20206447987937,1.102924469255555,-1
14104,154,21,72,1,-1123.5287827684772,-54.81888393387377,-1
14105,238,74,800,1,-394.8429412106417,-25.2036551149657,-1
14107,51,123,1793,0,599.3792590466091,23.60109260977036,-1
14108,30,34,381,0,-814.0306698656395,-34.977841350297076,-1
14109,72,9,88,0,-1107.564292916727,-58.480863161029276,-1
14110,3,156,2457,0,1264.0119358286681,48.40423334185425,-1
14111,13,10,458,0,-737.4712765188872,-58.573211500331624,-1
14112,22,160,1651,0,458.1985639564268,66.2137456109045,-1
14113,3,34,745,0,-450.0345422005224,-39.29651529574267,-1
14114,273,15,101,1,-1094.9434155351244,-73.81103433273005,-1
14116,19,72,707,0,-487.3262877996691,-2.4416365000937432,-1
14117,143,3,72,1,-1123.8524028045035,-71.56501212018111,-1
14121,3,159,2082,0,889.1426563426905,58.74815037106595,-1
14124,83,5,1618,0,422.03586962265194,-93.64240277479449,-1
14125,10,167,1640,0,447.36650146680427,74.64602351168372,-1
14126,7,15,508,0,-687.3687866741484,-53.95502950307191,-1
14127,122,44,321,0,-874.0501889831753,-33.48760708854485,-1
14128,60,46,564,0,-630.9058480131745,-29.778681786225285,-1
14129,1,52,592,0,-602.6495134104475,-18.18625514831973,-1
14130,318,67,258,1,-937.0712385750095,-29.89924219637135,-1
14132,1,200,3368,0,2175.698335952503,74.48105289548198,-1
14133,129,28,348,0,-847.3842481652975,-50.65935804647991,-1
14135,1,134,3850,0,2656.319795972563,-0.6048610337129361,-1
14138,1,47,610,0,-584.7503793920531,-23.511142835213278,-1
14139,45,26,510,0,-685.2481971641978,-47.03472935685616,-1
14140,3,66,811,0,-383.4239269023783,-8.774059954577531,-1
14141,2,40,355,0,-839.840037345034,-25.570541759324904,-1
14142,372,22,313,1,-883.0909878343166,-81.37566746062461,-1
14143,133,7,30,0,-1165.7418381485613,-65.71652467731433,-1
14145,46,11,756,0,-439.5902590205674,-66.88289542717783,-1
14146,8,210,2437,0,1245.0553962383244,101.96626906293577,-1
14147,77,5,108,0,-1087.6583410563808,-63.3741018467862,-1
14148,233,3,16,1,-1180.062575391142,-79.88705439253472,-1
14149,220,28,218,1,-977.5826121591899,-57.633514380253494,-1
14150,35,26,496,0,-699.2209467448878,-45.71311029544334,-1
14152,74,49,711,0,-483.9101175830277,-31.14678259933082,-1
14154,238,52,465,1,-730.2069129158691,-40.50271243221027,-1
14155,265,6,25,1,-1171.084438299582,-80.43057073291388,-1
14156,9,1400,57885,2,56705.54547615204,196.68859952989558,-1
14157,19,48,284,0,-910.7122557381053,-18.001941268521875,-1
14158,39,41,781,0,-413.99351307656696,-36.81149739818833,-1
14159,19,1204,4408,0,3235.0108785263183,1050.4717149887092,-1
14161,215,108,455,1,-739.057676252444,17.782720244307612,-1
14162,173,25,142,1,-1053.5110069481093,-54.20462248678456,-1
14163,86,52,893,0,-301.91622316173505,-32.99254645069046,-1
14164,70,29,1033,0,-162.35194920675917,-56.934930140254544,-1
14165,275,25,54,1,-1141.7444736536727,-63.154698682934345,-1
14167,38,52,150,0,-1044.655158147523,-13.383306342345847,-1
14171,97,58,167,0,-1027.6864152774012,-13.927305182959117,-1
14173,10,29,150,0,-1045.034436424226,-33.32141964535427,-1
14174,32,26,94,0,-1101.136094167177,-37.508096292800204,-1
14175,59,149,1515,0,321.91966445400976,54.07270084478745,-1
14176,296,31,209,1,-986.7090337120595,-62.42966376273479,-1
14177,85,42,205,0,-989.9759462047953,-29.326040918394455,-1
14178,8,327,1505,0,315.5141188364505,236.59527805937006,-1
14179,40,165,330,0,-862.4936052520266,95.2313310211918,-1
14180,10,240,719,0,-472.0339846666808,165.30937699491258,-1
14184,66,24,127,0,-1068.2648899531662,-43.7036378339882,-1
14185,330,3,6,1,-1190.298800957973,-89.8448100075976,-1
14188,30,65,1162,0,-32.57735279975009,-19.48463459073791,-1
14189,1,265,3937,0,2745.8548124316003,127.94227957163383,-1
14191,1,259,3662,0,2470.7909440235053,127.37445931744566,-1
14193,67,42,445,0,-749.9780137513158,-32.15281213066424,-1
14194,4,579,5840,0,4654.59713121371,402.48772028203774,-1
14195,201,7,760,1,-436.04950109659546,-87.16420235631517,-1
14196,106,6,142,0,-1053.7166158147322,-66.08293174222398,-1
14198,17,39,290,0,-904.8838154320301,-26.85916424310628,-1
14199,217,2,28,1,-1168.0450847328543,-79.44202330986798,-1
14201,59,37,590,0,-605.0837179692558,-39.13317130769124,-1
14204,1,44,82,0,-1112.7070432467444,-16.12981843493776,-1
14205,16,24,204,0,-991.1569726616232,-39.981046945677846,-1
14206,238,20,276,1,-919.7938194996193,-68.61076611686717,-1
14208,94,10,114,0,-1081.6038393383574,-60.29989242064649,-1
14209,10,87,691,0,-503.0089178185167,13.729242058790831,-1
14210,105,102,760,0,-433.96327131939006,17.34481685365199,-1
14211,52,112,1242,0,48.26873908027778,23.374712594519124,-1
14212,89,9,1152,0,-43.81112110689196,-81.14599445242177,-1
14214,30,67,751,0,-443.45917243253666,-9.42837554119982,-1
14215,11,108,1358,0,164.2691251638505,21.412384796920364,-1
14216,2,59,594,0,-600.5159991255402,-11.370009762223972,-1
14217,1,100,689,0,-504.7332049556803,27.636686426948415,-1
14218,42,12,160,0,-1035.4460777410234,-53.77080772833133,-1
14219,3,7,78,0,-1117.4319160659093,-53.05021168380046,-1
14220,246,21,272,1,-923.7932106949497,-68.37538416020006,-1
14221,41,193,2191,0,998.6906447014251,86.43729619890047,-1
14222,176,41,607,1,-588.2963344900149,-47.73728727165201,-1
14223,91,60,585,0,-609.7132966702559,-19.515635242589518,-1
14224,109,118,514,0,-679.6140061135176,37.66389048863074,-1
14226,28,67,1308,0,113.43837408776676,-20.15252365829373,-1
14227,25,175,1820,0,627.4508122493578,77.4970361040231,-1
14229,51,40,610,0,-585.0094937034179,-35.70537328035449,-1
14231,183,50,409,1,-786.1000420044087,-35.63464675748834,-1
14232,42,115,1941,0,747.2169939058006,13.683590130013982,-1
14233,48,35,680,0,-515.1130173214169,-41.7369408837491,-1
14234,21,159,963,0,-229.68584554207166,78.82906025057747,-1
14235,74,79,1959,0,764.433704186946,-25.814762544840704,-1
14236,80,15,310,0,-885.5098500516885,-57.710138266964606,-1
14237,372,9,38,1,-1158.2912112215158,-88.90367257610599,-1
14238,325,8,111,1,-1085.2093677575353,-86.41091941882749,-1
14239,42,112,993,0,-200.65871336315558,29.309212869585878,-1
14240,29,42,418,0,-776.8795123068572,-27.644946879413535,-1
14241,183,10,146,1,-1049.8285190706001,-70.24463057622333,-1
14242,234,16,123,1,-1072.832424556294,-69.16601085301174,-1
14243,8,141,1221,0,27.945714321097967,57.22793919348484,-1
14245,219,108,976,1,-218.16792171609177,7.1371408005202,-1
14246,110,75,804,0,-390.5099690524263,-10.888703424313768,-1
14247,277,20,47,1,-1148.8454311641797,-68.19821614917608,-1
14248,317,8,102,1,-1094.1879914803935,-85.39680858956973,-1
14250,6,111,1200,0,6.370294041802254,28.02015224254707,-1
14251,1,78,1674,0,479.64838835535284,-13.57302281379907,-1
14256,259,53,414,1,-781.229162110136,-40.705606084612846,-1
14257,63,106,1682,0,488.04004466955917,7.620465853320283,-1
14258,8,111,7100,0,5905.228136392706,-88.00197196616082,-1
14259,141,5,68,1,-1127.8077628506526,-69.28850892370251,-1
14261,50,52,406,0,-788.7339653538093,-19.66457341308812,-1
14262,7,143,1645,0,451.9054004723639,50.99842888490828,-1
14264,154,17,70,1,-1125.6063143918425,-58.75687386252085,-1
14265,108,31,330,0,-865.2707818296005,-45.12479546045395,-1
14267,162,55,530,1,-664.9744098780563,-30.83993009005052,-1
14270,331,29,197,1,-998.8316107647938,-67.84656853638943,-1
14271,225,10,88,1,-1107.920457190717,-73.50273052456237,-1
14272,73,33,599,0,-596.1977424971852,-44.7526160991783,-1
14273,50,29,264,0,-931.1546178204488,-39.746394233098854,-1
14276,98,64,744,0,-450.6832136961701,-19.392208932037192,-1
14277,14,225,1984,0,792.4201718197182,125.14493007588621,-1
14280,196,8,52,1,-1143.8812762075436,-71.74895418864602,-1
14282,2,156,2668,0,1474.97371996867,44.36713580212279,-1
14284,30,32,161,0,-1034.0272226004745,-32.648023609130355,-1
14285,20,27,541,0,-654.1733135823805,-44.03190217645737,-1
14286,23,280,4338,0,3147.0156933023427,132.68263937451695,-1
14287,7,9,261,0,-934.4380521879596,-55.07246964654653,-1
14288,212,16,188,1,-1007.7909394455105,-68.13893411053353,-1
14289,8,47,292,0,-902.7062699979415,-18.00179761719903,-1
14290,10,101,915,0,-278.7793847060349,23.252652667085798,-1
14291,1,237,2749,0,1557.5383840005518,123.42112685761373,-1
14292,7,100,1663,0,469.06432174705265,7.889680522423134,-1
14293,2,61,709,0,-485.4992072442715,-11.638752918566588,-1
14295,39,5,84,0,-1111.5604178732488,-58.92512444081619,-1
14297,17,62,865,0,-329.54662535020805,-15.276822425274915,-1
14298,7,1637,58343,2,57168.07869530292,423.5597234679908,-1
14299,7,143,2149,0,955.8082525694815,41.105270877752616,-1
14300,18,3,32,0,-1163.5377943228282,-57.69472689015185,-1
14301,116,13,606,0,-589.6942504539406,-69.27754273444688,-1
14304,222,17,139,1,-1056.7865670942313,-67.22959629801001,-1
14305,70,105,1089,0,-104.88231793077921,17.533551432355765,-1
14306,50,33,1075,0,-120.23302400151192,-51.688493248477435,-1
14307,88,180,2058,0,865.347656505771,71.20193022464937,-1
14309,7,117,1633,0,439.40125216671413,25.38186506694204,-1
14311,242,20,146,1,-1049.7785822553774,-66.47768313474518,-1
14312,46,87,1012,0,-182.15917849969946,3.6597297933865818,-1
14314,106,8,296,0,-899.7073413307103,-67.11721688721555,-1
14315,44,101,1021,0,-172.88329295218182,17.61279780348481,-1
14317,64,24,255,0,-940.2846520631474,-46.006824075943655,-1
14320,206,31,325,1,-870.5104263519545,-55.28537839599495,-1
14321,10,123,2406,0,1212.361763634645,15.860260269505076,-1
14323,114,36,350,0,-845.1919716113375,-41.173905950510886,-1
14326,241,8,103,1,-1093.0015900491321,-77.46068858388095,-1
14327,162,12,139,1,-1056.7366523091632,-65.92030221260178,-1
14329,16,259,3095,0,1903.8634076145697,136.93404840034137,-1
14331,123,28,252,0,-943.3510126829724,-48.146861527436116,-1
14332,22,26,481,0,-714.1861380118664,-44.057819217239405,-1
14333,67,15,58,0,-1137.4293586738595,-51.402707411586285,-1
14334,16,162,1731,0,538.2368333397114,67.26011278623166,-1
14335,15,63,379,0,-815.4285573592663,-4.533317543407577,-1
14336,16,90,1759,0,564.828927877501,-4.879979962070379,-1
14338,160,31,335,1,-860.3994153040298,-50.666349276457055,-1
14339,242,14,168,1,-1027.8996985348142,-72.87540007172153,-1
14340,218,6,58,1,-1137.97540540185,-76.15833418218429,-1
14341,44,129,1403,0,209.5884950219688,37.95515161624988,-1
14342,20,21,347,0,-848.2527950462965,-46.189694253224154,-1
14344,126,71,477,0,-717.5641386850581,-10.122071367717638,-1
14345,38,6,50,0,-1145.5319297755054,-57.15873582624954,-1
14346,120,60,605,0,-589.7883521584785,-22.94396731642596,-1
14348,259,18,183,1,-1012.8664108835001,-70.97216630446576,-1
14349,9,31,86,0,-1108.980686430487,-29.971840454938853,-1
14350,273,18,183,1,-1012.9007834965331,-72.43769906794321,-1
14351,164,1,12,1,-1183.9313550629777,-74.57417860586727,-1
14352,156,47,538,1,-657.1170550502222,-38.323375858405655,-1
14353,214,6,64,1,-1131.9667411779224,-75.85738622603783,-1
14354,5,9,210,0,-985.4233113721154,-53.862014453420905,-1
14355,365,11,92,1,-1104.2454750534212,-87.2422631633359,-1
14356,79,33,277,0,-918.1504069013263,-39.06007284244616,-1
14357,42,41,148,0,-1046.8788654965729,-24.700204778993943,-1
14359,18,55,371,0,-823.5902151508302,-12.644823008691695,-1
14360,31,118,1151,0,-42.54528571022206,33.32514911816749,-1
14362,21,41,100,0,-1094.8180543957965,-21.55970010928676,-1
14364,108,69,1967,0,772.1538929835128,-39.474069026358045,-1
14367,7,524,4438,0,3251.788645897009,375.006763807545,-1
14368,319,8,36,1,-1160.180180104497,-84.31063781674851,-1
14371,294,4,34,1,-1162.1963320617317,-85.63160495347157,-1
14373,357,4,17,1,-1179.347732006196,-91.89280459919618,-1
14375,184,75,194,1,-1000.574073061081,-6.661229014668876,-1
14377,190,11,219,1,-976.8402971200035,-71.41602240341692,-1
14379,43,46,292,0,-902.8116808132534,-22.659941648934534,-1
14381,51,56,146,0,-1048.6083874278925,-10.688392574937879,-1
14382,25,131,1237,0,43.706099260429255,45.19117395639401,-1
14383,37,59,817,0,-377.64491475007287,-19.41117150344877,-1
14385,8,14,159,0,-1036.3234500758522,-48.203403203470664,-1
14386,296,7,54,1,-1142.146659662346,-83.25061604290443,-1
14387,32,140,819,0,-374.05520242334126,61.61225645780816,-1
14388,9,186,1941,0,748.6810441388586,87.73422095132742,-1
14389,64,45,729,0,-465.96695241545194,-34.43054904641288,-1
14390,9,286,2136,0,945.5913854255339,183.33772331227107,-1
14393,217,5,13,1,-1182.9837555780337,-76.16464771433888,-1
14395,1,350,1693,0,503.94309093593097,256.5069183001489,-1
14396,64,73,225,0,-969.3243845961549,3.3033484059155285,-1
14397,2,87,1890,0,695.7796118977483,-8.968819478308646,-1
14400,148,25,454,1,-741.5097664599534,-57.71193560405214,-1
14401,3,182,4507,0,3314.1232519397254,34.01632093247278,-1
14403,129,20,519,0,-676.5730433227511,-61.97046221181422,-1
14404,33,103,839,0,-354.7822461464742,24.325441358376906,-1
14406,118,8,77,0,-1118.6945904936051,-64.07457512184882,-1
14407,106,73,1415,0,220.3431205718291,-24.45209517918991,-1
14408,10,107,1616,0,422.20237059367196,15.458398891416223,-1
14409,70,54,1230,0,35.09706036768284,-35.944095570972664,-1
14410,91,194,573,0,-619.1007597392504,113.95774062614564,-1
14411,310,14,196,1,-1000.0720483324051,-80.54332195504128,-1
14412,42,43,786,0,-408.96288383992214,-35.23506229593659,-1
14413,361,23,68,1,-1127.9972768234777,-74.42069127787994,-1
14414,91,97,2512,0,1317.6360002652161,-20.551712642002045,-1
14415,0,590,3011,0,1826.3665245013706,469.37511538189557,-1
14416,21,14,326,0,-869.3875573827586,-52.842345109229484,-1
14418,3,124,1711,0,517.532393097905,31.229689597645176,-1
14419,10,206,487,0,-704.65156140354,136.05675817986182,-1
14420,98,29,334,0,-861.2859595437087,-46.14512771680903,-1
14421,56,27,365,0,-830.22777563711,-44.34566140702756,-1
14422,0,222,2906,0,1714.2183876034976,105.52932868730642,-1
14423,217,3,120,1,-1076.0433387974767,-80.25360510876722,-1
14424,17,1,48,0,-1147.5773817620502,-59.89273873272233,-1
14426,23,224,2699,0,1507.2407769076565,109.1735532891876,-1
14427,49,17,228,0,-967.3789748906327,-50.86680465455623,-1
14428,6,144,436,0,-756.8396257436095,75.82922356774455,-1
14431,302,17,130,1,-1065.981247241869,-75.4274056963248,-1
14432,9,382,2070,0,881.4741183167141,280.087219720467,-1
14434,21,12,368,0,-827.4346116067902,-55.655399189242885,-1
14436,98,9,129,0,-1066.6360306743009,-62.00736741679966,-1
14437,365,5,60,1,-1136.3561826289779,-92.57999888525985,-1
14438,305,9,82,1,-1114.1351948824106,-82.75373989119973,-1
14439,319,32,526,1,-669.8071266690232,-70.06549492625575,-1
14440,7,55,588,0,-606.6050356670294,-15.75288712221493,-1
14441,0,51,446,0,-748.6383954552996,-16.21001122269115,-1
14442,204,63,482,1,-712.912441274096,-26.33982587165678,-1
14443,53,93,938,0,-256.0452253304501,10.34540300015614,-1
14446,0,293,933,0,-257.01828012355634,214.85406233621296,-1
14447,18,70,571,0,-623.3365766650059,-1.6559975151093411,-1
14448,8,20,104,0,-1091.1959729218217,-41.157919968406745,-1
14449,18,258,757,0,-433.71032371419017,181.6236352093621,-1
14450,180,40,241,1,-954.2550866374698,-41.966005917157744,-1
14451,59,109,389,0,-804.6424661038732,36.40278718513051,-1
14452,10,62,119,0,-1075.3856447271235,0.09938814959500775,-1
14453,189,22,49,1,-1146.590801681493,-57.03693023904023,-1
14456,4,970,2908,0,1730.7786848307285,848.8168145124071,-1
14457,310,4,88,1,-1108.2460237519354,-88.36648075535533,-1
14459,154,37,760,1,-435.3497288423971,-52.41483581624152,-1
14460,109,16,881,0,-314.6716335875159,-70.95989246764562,-1
14461,147,180,766,0,-426.5481616282733,90.3867884699252,-1
14462,65,240,964,0,-227.21624460718022,154.74275282142355,-1
14463,97,6,179,0,-1016.7016510246209,-65.86708696225982,-1
14465,246,130,405,1,-788.6956051296279,37.39394277725475,-1
14466,28,72,1006,0,-188.4060178583686,-9.252919951495002,-1
14467,17,90,278,0,-915.8880589675396,24.086305413152544,-1
14470,11,43,193,0,-1001.7724700650131,-20.349789950134728,-1
14472,103,281,1160,0,-30.54867084781563,187.68433599741127,-1
14473,73,7,88,0,-1107.6057066688304,-60.57416831879,-1
14474,45,29,140,0,-1055.1184404190533,-36.78895873644559,-1
14475,71,42,447,0,-747.9882200054478,-32.61079434089254,-1
14476,256,19,132,1,-1063.8297355982818,-68.66271807662129,-1
14477,19,10,720,0,-475.53650912795524,-64.34416879157351,-1
14479,253,18,117,1,-1078.8389580144417,-69.04854823822886,-1
14480,10,13,143,0,-1052.3447556714627,-49.0930086417028,-1
14481,164,30,489,1,-706.4583994147762,-55.10229443728212,-1
14482,17,144,1646,0,452.9001351348652,50.926302609420304,-1
14483,281,9,97,1,-1099.0791617095585,-80.5358372373561,-1
14484,49,14,210,0,-985.4339431708598,-53.49641395199776,-1
14485,38,47,71,0,-1123.7373270128994,-16.80415369849713,-1
14487,26,144,735,0,-457.9463628554064,67.86645008789672,-1
14488,67,46,799,0,-395.9683314569478,-35.12432938161794,-1
14489,206,30,299,1,-896.5248940365191,-55.76932919327086,-1
14491,174,17,139,1,-1056.6687181352606,-62.204912537515895,-1
14493,6,120,1285,0,91.52922351544157,35.30047240030453,-1
14494,25,7,92,0,-1103.488628724962,-55.628001685336805,-1
14495,50,6,62,0,-1133.5637050605549,-58.650458147495826,-1
14496,311,19,159,1,-1036.969975215709,-74.95015882638033,-1
14497,308,29,235,1,-960.782466115425,-66.18482027470804,-1
14498,42,193,1098,0,-94.10113060853269,107.78742025115437,-1
